"Departamento","Código Departamento","Municipio","Código Municipio","Programa","Año de asignacion","No. SFV Asignados","Valor Asignado","Tipo de suelo"
"VALLE DEL CAUCA","76","GINEBRA","76,306","Mi Casa Ya","2,022","22","643,534,680","URBANO"
"VALLE DEL CAUCA","76","GINEBRA","76,306","Mi Casa Ya","2,023","8","278,400,000","URBANO"
"VALLE DEL CAUCA","76","GINEBRA","76,306","Mi Casa Ya","2,024","14","533,000,000","URBANO"
"VALLE DEL CAUCA","76","GINEBRA","76,306","Mi Casa Ya","2,025","2","85,410,000","URBANO"
"VALLE DEL CAUCA","76","GUACARI","76,318","Mi Casa Ya","2,022","496","14,178,073,660","URBANO"
"VALLE DEL CAUCA","76","GUACARI","76,318","Mi Casa Ya","2,023","37","1,171,600,000","URBANO"
"VALLE DEL CAUCA","76","GUACARI","76,318","Mi Casa Ya","2,024","356","13,468,000,000","URBANO"
"VALLE DEL CAUCA","76","GUACARI","76,318","Mi Casa Ya","2,025","57","2,348,775,000","URBANO"
"VALLE DEL CAUCA","76","JAMUNDI","76,364","Mi Casa Ya","2,022","2,846","70,144,486,900","URBANO"
"VALLE DEL CAUCA","76","JAMUNDI","76,364","Mi Casa Ya","2,023","1,622","47,397,600,000","URBANO"
"VALLE DEL CAUCA","76","JAMUNDI","76,364","Mi Casa Ya","2,024","1,839","60,242,000,000","URBANO"
"VALLE DEL CAUCA","76","JAMUNDI","76,364","Mi Casa Ya","2,025","978","34,035,885,000","URBANO"
"VALLE DEL CAUCA","76","LA UNION","76,400","Mi Casa Ya","2,022","31","693,596,820","URBANO"
"VALLE DEL CAUCA","76","LA UNION","76,400","Mi Casa Ya","2,023","106","3,050,800,000","URBANO"
"VALLE DEL CAUCA","76","LA UNION","76,400","Mi Casa Ya","2,024","139","4,771,000,000","URBANO"
"VALLE DEL CAUCA","76","LA UNION","76,400","Mi Casa Ya","2,025","2","56,940,000","URBANO"
"VALLE DEL CAUCA","76","LA VICTORIA","76,403","Mi Casa Ya","2,022","14","388,170,520","URBANO"
"VALLE DEL CAUCA","76","LA VICTORIA","76,403","Mi Casa Ya","2,023","23","730,800,000","URBANO"
"VALLE DEL CAUCA","76","LA VICTORIA","76,403","Mi Casa Ya","2,024","13","377,000,000","URBANO"
"VALLE DEL CAUCA","76","PALMIRA","76,520","Mi Casa Ya","2,022","513","12,478,526,000","URBANO"
"VALLE DEL CAUCA","76","PALMIRA","76,520","Mi Casa Ya","2,023","742","22,364,800,000","URBANO"
"VALLE DEL CAUCA","76","PALMIRA","76,520","Mi Casa Ya","2,024","822","28,132,000,000","URBANO"
"VALLE DEL CAUCA","76","PALMIRA","76,520","Mi Casa Ya","2,025","140","5,039,190,000","URBANO"
"VALLE DEL CAUCA","76","PRADERA","76,563","Mi Casa Ya","2,022","7","130,852,600","URBANO"
"VALLE DEL CAUCA","76","PRADERA","76,563","Mi Casa Ya","2,023","14","359,600,000","URBANO"
"VALLE DEL CAUCA","76","PRADERA","76,563","Mi Casa Ya","2,024","16","520,000,000","URBANO"
"VALLE DEL CAUCA","76","RESTREPO","76,606","Mi Casa Ya","2,022","7","197,255,780","URBANO"
"VALLE DEL CAUCA","76","RESTREPO","76,606","Mi Casa Ya","2,023","2","69,600,000","URBANO"
"VALLE DEL CAUCA","76","RESTREPO","76,606","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"VALLE DEL CAUCA","76","RIOFRIO","76,616","Mi Casa Ya","2,022","48","1,371,767,340","URBANO"
"VALLE DEL CAUCA","76","RIOFRIO","76,616","Mi Casa Ya","2,023","3","104,400,000","URBANO"
"VALLE DEL CAUCA","76","RIOFRIO","76,616","Mi Casa Ya","2,024","2","52,000,000","URBANO"
"VALLE DEL CAUCA","76","ROLDANILLO","76,622","Mi Casa Ya","2,022","30","697,255,780","URBANO"
"VALLE DEL CAUCA","76","ROLDANILLO","76,622","Mi Casa Ya","2,023","129","3,561,200,000","URBANO"
"VALLE DEL CAUCA","76","ROLDANILLO","76,622","Mi Casa Ya","2,024","64","2,106,000,000","URBANO"
"VALLE DEL CAUCA","76","SAN PEDRO","76,670","Mi Casa Ya","2,022","32","831,643,060","URBANO"
"VALLE DEL CAUCA","76","SAN PEDRO","76,670","Mi Casa Ya","2,023","5","139,200,000","URBANO"
"VALLE DEL CAUCA","76","SAN PEDRO","76,670","Mi Casa Ya","2,024","8","286,000,000","URBANO"
"VALLE DEL CAUCA","76","SEVILLA","76,736","Mi Casa Ya","2,022","3","70,000,000","URBANO"
"VALLE DEL CAUCA","76","SEVILLA","76,736","Mi Casa Ya","2,023","3","104,400,000","URBANO"
"VALLE DEL CAUCA","76","TORO","76,823","Mi Casa Ya","2,022","1","27,255,780","URBANO"
"VALLE DEL CAUCA","76","TORO","76,823","Mi Casa Ya","2,023","14","348,000,000","URBANO"
"VALLE DEL CAUCA","76","TORO","76,823","Mi Casa Ya","2,024","45","1,287,000,000","URBANO"
"VALLE DEL CAUCA","76","TRUJILLO","76,828","Mi Casa Ya","2,022","10","290,000,000","URBANO"
"VALLE DEL CAUCA","76","TRUJILLO","76,828","Mi Casa Ya","2,023","26","835,200,000","URBANO"
"VALLE DEL CAUCA","76","TRUJILLO","76,828","Mi Casa Ya","2,024","21","780,000,000","URBANO"
"VALLE DEL CAUCA","76","TULUA","76,834","Mi Casa Ya","2,022","325","7,274,929,180","URBANO"
"VALLE DEL CAUCA","76","TULUA","76,834","Mi Casa Ya","2,023","334","9,082,800,000","URBANO"
"VALLE DEL CAUCA","76","TULUA","76,834","Mi Casa Ya","2,024","457","14,911,000,000","URBANO"
"VALLE DEL CAUCA","76","TULUA","76,834","Mi Casa Ya","2,025","4","142,350,000","URBANO"
"VALLE DEL CAUCA","76","VERSALLES","76,863","Mi Casa Ya","2,022","12","268,170,520","URBANO"
"VALLE DEL CAUCA","76","VERSALLES","76,863","Mi Casa Ya","2,023","14","487,200,000","URBANO"
"VALLE DEL CAUCA","76","VERSALLES","76,863","Mi Casa Ya","2,024","4","117,000,000","URBANO"
"VALLE DEL CAUCA","76","YUMBO","76,892","Mi Casa Ya","2,022","1,492","35,971,981,180","URBANO"
"VALLE DEL CAUCA","76","YUMBO","76,892","Mi Casa Ya","2,023","1,413","41,760,000,000","URBANO"
"VALLE DEL CAUCA","76","YUMBO","76,892","Mi Casa Ya","2,024","666","22,152,000,000","URBANO"
"VALLE DEL CAUCA","76","YUMBO","76,892","Mi Casa Ya","2,025","13","455,520,000","URBANO"
"VALLE DEL CAUCA","76","ZARZAL","76,895","Mi Casa Ya","2,022","27","530,852,600","URBANO"
"VALLE DEL CAUCA","76","ZARZAL","76,895","Mi Casa Ya","2,023","87","2,598,400,000","URBANO"
"VALLE DEL CAUCA","76","ZARZAL","76,895","Mi Casa Ya","2,024","106","3,614,000,000","URBANO"
"VALLE DEL CAUCA","76","ZARZAL","76,895","Mi Casa Ya","2,025","20","569,400,000","URBANO"
